RT_Demand,GW,Date,Hr_End,time
"15,229.35",15.229354,Jan-21,11,1/20/21 11:00
"14,952.66",14.952658,Jan-21,12,1/20/21 12:00
"14,694.24",14.694235,Jan-21,13,1/20/21 13:00
"14,812.34",14.812342,Jan-21,14,1/20/21 14:00
"14,978.57",14.978571,Jan-21,15,1/20/21 15:00
"15,210.96",15.21096,Jan-21,16,1/20/21 16:00
"15,961.02",15.961017,Jan-21,17,1/20/21 17:00
"16,957.52",16.95752,Jan-21,18,1/20/21 18:00
"16,904.48",16.904482,Jan-21,19,1/20/21 19:00
"16,405.11",16.405114,Jan-21,20,1/20/21 20:00
"15,751.28",15.751275,Jan-21,21,1/20/21 21:00
"14,853.18",14.853176,Jan-21,22,1/20/21 22:00
"13,863.64",13.863644,Jan-21,23,1/20/21 23:00
"13,267.82",13.267815,Jan-21,24,1/20/21 0:00
"12,450.26",12.450263,Jan-21,01,1/21/21 1:00
"12,162.73",12.162731,Jan-21,02,1/21/21 2:00
"12,073.36",12.073356,Jan-21,03,1/21/21 3:00
"12,131.23",12.131226,Jan-21,04,1/21/21 4:00
"12,470.72",12.470718,Jan-21,05,1/21/21 5:00
"13,345.22",13.34522,Jan-21,06,1/21/21 6:00
"14,749.95",14.749948,Jan-21,07,1/21/21 7:00
"15,847.64",15.847641,Jan-21,08,1/21/21 8:00
"16,184.74",16.184735,Jan-21,09,1/21/21 9:00
"16,231.02",16.231024,Jan-21,10,1/21/21 10:00
"16,292.07",16.292068,Jan-21,11,1/21/21 11:00
"16,292.06",16.292064,Jan-21,12,1/21/21 12:00
"16,183.83",16.183831,Jan-21,13,1/21/21 13:00
"16,264.23",16.264234,Jan-21,14,1/21/21 14:00
"16,015.67",16.01567,Jan-21,15,1/21/21 15:00
"15,938.47",15.938474,Jan-21,16,1/21/21 16:00
"16,384.36",16.384359,Jan-21,17,1/21/21 17:00
"17,132.84",17.132835,Jan-21,18,1/21/21 18:00
"16,921.57",16.921574,Jan-21,19,1/21/21 19:00
"16,420.06",16.420063,Jan-21,20,1/21/21 20:00
"15,689.41",15.689411,Jan-21,21,1/21/21 21:00
"14,701.86",14.701855,Jan-21,22,1/21/21 22:00
"13,562.84",13.562839,Jan-21,23,1/21/21 23:00
"12,618.12",12.618118,Jan-21,24,1/21/21 0:00
"11,985.74",11.985741,Jan-21,01,1/22/21 1:00
"11,618.74",11.618736,Jan-21,02,1/22/21 2:00
"11,438.86",11.438858,Jan-21,03,1/22/21 3:00
"11,438.17",11.438174,Jan-21,04,1/22/21 4:00
"11,749.37",11.749367,Jan-21,05,1/22/21 5:00
"12,576.06",12.57606,Jan-21,06,1/22/21 6:00
"13,902.27",13.902269,Jan-21,07,1/22/21 7:00
"14,908.95",14.908949,Jan-21,08,1/22/21 8:00
"15,263.47",15.263474,Jan-21,09,1/22/21 9:00
"15,110.33",15.11033,Jan-21,10,1/22/21 10:00
"14,619.21",14.619207,Jan-21,11,1/22/21 11:00
"14,292.30",14.292295,Jan-21,12,1/22/21 12:00
"14,325.85",14.325847,Jan-21,13,1/22/21 13:00
"14,567.18",14.567182,Jan-21,14,1/22/21 14:00
"14,644.82",14.644824,Jan-21,15,1/22/21 15:00
"14,703.63",14.703632,Jan-21,16,1/22/21 16:00
"15,201.89",15.201885,Jan-21,17,1/22/21 17:00
"16,006.20",16.006202,Jan-21,18,1/22/21 18:00
"15,811.87",15.81187,Jan-21,19,1/22/21 19:00
"15,295.90",15.295899,Jan-21,20,1/22/21 20:00
"14,694.10",14.694098,Jan-21,21,1/22/21 21:00
"13,963.88",13.963884,Jan-21,22,1/22/21 22:00
"13,071.26",13.071264,Jan-21,23,1/22/21 23:00
"12,270.30",12.270301,Jan-21,24,1/22/21 0:00
"11,678.17",11.678174,Jan-21,01,1/23/21 1:00
"11,347.53",11.347534,Jan-21,02,1/23/21 2:00
"11,195.78",11.195777,Jan-21,03,1/23/21 3:00
"11,190.83",11.190829,Jan-21,04,1/23/21 4:00
"11,379.93",11.379926,Jan-21,05,1/23/21 5:00
"11,817.82",11.817816,Jan-21,06,1/23/21 6:00
"12,540.67",12.54067,Jan-21,07,1/23/21 7:00
"13,268.42",13.268418,Jan-21,08,1/23/21 8:00
"13,830.57",13.830566,Jan-21,09,1/23/21 9:00
"13,980.66",13.980658,Jan-21,10,1/23/21 10:00
"13,968.78",13.968778,Jan-21,11,1/23/21 11:00
"13,879.96",13.879964,Jan-21,12,1/23/21 12:00
"13,768.08",13.768083,Jan-21,13,1/23/21 13:00
"13,751.55",13.751551,Jan-21,14,1/23/21 14:00
"13,956.06",13.956064,Jan-21,15,1/23/21 15:00
"14,530.19",14.530192,Jan-21,16,1/23/21 16:00
"15,559.66",15.559662,Jan-21,17,1/23/21 17:00
"16,726.63",16.726634,Jan-21,18,1/23/21 18:00
"16,713.58",16.713577,Jan-21,19,1/23/21 19:00
"16,278.62",16.278624,Jan-21,20,1/23/21 20:00
"15,770.80",15.770795,Jan-21,21,1/23/21 21:00
"15,118.00",15.117999,Jan-21,22,1/23/21 22:00
"14,344.14",14.344136,Jan-21,23,1/23/21 23:00
"13,623.05",13.623053,Jan-21,24,1/23/21 0:00
"13,089.18",13.089183,Jan-21,01,1/24/21 1:00
"12,754.99",12.754989,Jan-21,02,1/24/21 2:00
"12,576.39",12.576394,Jan-21,03,1/24/21 3:00
"12,532.20",12.532202,Jan-21,04,1/24/21 4:00
"12,652.16",12.652155,Jan-21,05,1/24/21 5:00
"12,943.46",12.943457,Jan-21,06,1/24/21 6:00
"13,448.15",13.448151,Jan-21,07,1/24/21 7:00
"13,987.96",13.987958,Jan-21,08,1/24/21 8:00
"14,351.71",14.351712,Jan-21,09,1/24/21 9:00
"14,398.25",14.398247,Jan-21,10,1/24/21 10:00
"14,346.06",14.346056,Jan-21,11,1/24/21 11:00
"14,284.66",14.284656,Jan-21,12,1/24/21 12:00
"14,271.05",14.271051,Jan-21,13,1/24/21 13:00
"14,219.16",14.21916,Jan-21,14,1/24/21 14:00
"14,421.24",14.421237,Jan-21,15,1/24/21 15:00
"15,009.02",15.009016,Jan-21,16,1/24/21 16:00
"15,985.05",15.98505,Jan-21,17,1/24/21 17:00
"17,046.13",17.046125,Jan-21,18,1/24/21 18:00
"17,001.41",17.001411,Jan-21,19,1/24/21 19:00
"16,546.91",16.546909,Jan-21,20,1/24/21 20:00
"15,889.26",15.889257,Jan-21,21,1/24/21 21:00
"15,021.22",15.021222,Jan-21,22,1/24/21 22:00
"14,041.58",14.041581,Jan-21,23,1/24/21 23:00
"13,207.22",13.207219,Jan-21,24,1/24/21 0:00
"12,700.15",12.700153,Jan-21,01,1/25/21 1:00
"12,428.62",12.428622,Jan-21,02,1/25/21 2:00
"12,346.19",12.346187,Jan-21,03,1/25/21 3:00
"12,417.65",12.417646,Jan-21,04,1/25/21 4:00
"12,813.94",12.813937,Jan-21,05,1/25/21 5:00
"13,711.26",13.71126,Jan-21,06,1/25/21 6:00
"15,145.99",15.145993,Jan-21,07,1/25/21 7:00
"16,223.12",16.223122,Jan-21,08,1/25/21 8:00
"16,346.52",16.346517,Jan-21,09,1/25/21 9:00
"15,884.73",15.884732,Jan-21,10,1/25/21 10:00
"15,401.29",15.401291,Jan-21,11,1/25/21 11:00
"15,122.29",15.122293,Jan-21,12,1/25/21 12:00
"14,872.03",14.872034,Jan-21,13,1/25/21 13:00
"14,735.77",14.735774,Jan-21,14,1/25/21 14:00
"14,879.74",14.879738,Jan-21,15,1/25/21 15:00
"15,289.79",15.289785,Jan-21,16,1/25/21 16:00
"16,214.74",16.214743,Jan-21,17,1/25/21 17:00
"17,392.14",17.392135,Jan-21,18,1/25/21 18:00
"17,250.24",17.250241,Jan-21,19,1/25/21 19:00
"16,691.11",16.691109,Jan-21,20,1/25/21 20:00
"15,943.47",15.943466,Jan-21,21,1/25/21 21:00
"14,993.17",14.993167,Jan-21,22,1/25/21 22:00
"13,901.27",13.901273,Jan-21,23,1/25/21 23:00
"12,978.61",12.978608,Jan-21,24,1/25/21 0:00
"12,368.48",12.368478,Jan-21,01,1/26/21 1:00
"12,057.95",12.057945,Jan-21,02,1/26/21 2:00
"11,947.43",11.947426,Jan-21,03,1/26/21 3:00
"12,030.60",12.030601,Jan-21,04,1/26/21 4:00
"12,374.04",12.374039,Jan-21,05,1/26/21 5:00
"13,261.65",13.261652,Jan-21,06,1/26/21 6:00
"14,679.06",14.679059,Jan-21,07,1/26/21 7:00
"15,700.62",15.700616,Jan-21,08,1/26/21 8:00
"15,905.67",15.905674,Jan-21,09,1/26/21 9:00
"15,575.38",15.57538,Jan-21,10,1/26/21 10:00
"15,408.53",15.40853,Jan-21,11,1/26/21 11:00
"15,440.28",15.440283,Jan-21,12,1/26/21 12:00
"15,638.24",15.638235,Jan-21,13,1/26/21 13:00
"15,868.65",15.868651,Jan-21,14,1/26/21 14:00
"15,989.03",15.989025,Jan-21,15,1/26/21 15:00
"16,136.16",16.136159,Jan-21,16,1/26/21 16:00
"16,639.33",16.639332,Jan-21,17,1/26/21 17:00
"17,381.89",17.381887,Jan-21,18,1/26/21 18:00
"17,126.05",17.126052,Jan-21,19,1/26/21 19:00
"16,507.90",16.5079,Jan-21,20,1/26/21 20:00
"15,709.47",15.709465,Jan-21,21,1/26/21 21:00
"14,728.11",14.728113,Jan-21,22,1/26/21 22:00
"13,629.67",13.629665,Jan-21,23,1/26/21 23:00
"12,705.10",12.705103,Jan-21,24,1/26/21 0:00
"12,093.14",12.093144,Jan-21,01,1/27/21 1:00
"11,751.52",11.751515,Jan-21,02,1/27/21 2:00
"11,580.15",11.580146,Jan-21,03,1/27/21 3:00
"11,591.33",11.591327,Jan-21,04,1/27/21 4:00
"11,907.78",11.907783,Jan-21,05,1/27/21 5:00
"12,733.68",12.733679,Jan-21,06,1/27/21 6:00
"14,000.70",14.000704,Jan-21,07,1/27/21 7:00
"15,050.95",15.050951,Jan-21,08,1/27/21 8:00
"15,682.68",15.682681,Jan-21,09,1/27/21 9:00
"15,903.39",15.903391,Jan-21,10,1/27/21 10:00
"15,983.84",15.983842,Jan-21,11,1/27/21 11:00
"15,952.57",15.952567,Jan-21,12,1/27/21 12:00
"15,854.63",15.854633,Jan-21,13,1/27/21 13:00
"15,749.88",15.749879,Jan-21,14,1/27/21 14:00
"15,635.21",15.63521,Jan-21,15,1/27/21 15:00
"15,651.08",15.65108,Jan-21,16,1/27/21 16:00
"16,101.83",16.10183,Jan-21,17,1/27/21 17:00
"17,010.77",17.010769,Jan-21,18,1/27/21 18:00
"16,825.12",16.825115,Jan-21,19,1/27/21 19:00
"16,180.41",16.180405,Jan-21,20,1/27/21 20:00
"15,428.58",15.428576,Jan-21,21,1/27/21 21:00
"14,472.51",14.472507,Jan-21,22,1/27/21 22:00
"13,424.03",13.424025,Jan-21,23,1/27/21 23:00
"12,503.74",12.503739,Jan-21,24,1/27/21 0:00
"11,922.18",11.922181,Jan-21,01,1/28/21 1:00
"11,584.74",11.584744,Jan-21,02,1/28/21 2:00
"11,444.14",11.444141,Jan-21,03,1/28/21 3:00
"11,480.51",11.480514,Jan-21,04,1/28/21 4:00
"11,841.26",11.841262,Jan-21,05,1/28/21 5:00
"12,686.44",12.686437,Jan-21,06,1/28/21 6:00
"14,078.47",14.078473,Jan-21,07,1/28/21 7:00
"15,235.00",15.235,Jan-21,08,1/28/21 8:00
"15,861.32",15.861322,Jan-21,09,1/28/21 9:00
"16,134.25",16.134249,Jan-21,10,1/28/21 10:00
"16,240.45",16.240451,Jan-21,11,1/28/21 11:00
"16,231.48",16.23148,Jan-21,12,1/28/21 12:00
"16,038.75",16.038749,Jan-21,13,1/28/21 13:00
"15,835.44",15.83544,Jan-21,14,1/28/21 14:00
"15,712.48",15.712477,Jan-21,15,1/28/21 15:00
"15,818.99",15.818986,Jan-21,16,1/28/21 16:00
"16,417.90",16.4179,Jan-21,17,1/28/21 17:00
"17,540.44",17.540439,Jan-21,18,1/28/21 18:00
"17,579.98",17.579981,Jan-21,19,1/28/21 19:00
"17,167.91",17.167913,Jan-21,20,1/28/21 20:00
"16,562.78",16.562775,Jan-21,21,1/28/21 21:00
"15,744.97",15.744974,Jan-21,22,1/28/21 22:00
"14,787.51",14.787506,Jan-21,23,1/28/21 23:00
"13,967.82",13.967821,Jan-21,24,1/28/21 0:00
"13,486.47",13.486467,Jan-21,01,1/29/21 1:00
"13,224.56",13.224564,Jan-21,02,1/29/21 2:00
"13,157.68",13.157677,Jan-21,03,1/29/21 3:00
"13,227.21",13.227207,Jan-21,04,1/29/21 4:00
"13,642.97",13.642973,Jan-21,05,1/29/21 5:00
"14,602.87",14.602872,Jan-21,06,1/29/21 6:00
"16,084.79",16.084791,Jan-21,07,1/29/21 7:00
"17,227.53",17.227528,Jan-21,08,1/29/21 8:00
"17,760.66",17.76066,Jan-21,09,1/29/21 9:00
"17,817.02",17.81702,Jan-21,10,1/29/21 10:00
"17,694.21",17.694207,Jan-21,11,1/29/21 11:00
"17,549.81",17.549808,Jan-21,12,1/29/21 12:00
"17,347.77",17.347768,Jan-21,13,1/29/21 13:00
"17,214.21",17.214207,Jan-21,14,1/29/21 14:00
"17,094.87",17.094867,Jan-21,15,1/29/21 15:00
"17,170.84",17.17084,Jan-21,16,1/29/21 16:00
"17,644.48",17.644483,Jan-21,17,1/29/21 17:00
"18,533.35",18.533349,Jan-21,18,1/29/21 18:00
"18,454.83",18.454833,Jan-21,19,1/29/21 19:00
"18,023.34",18.023342,Jan-21,20,1/29/21 20:00
"17,370.97",17.370971,Jan-21,21,1/29/21 21:00
"16,610.09",16.610086,Jan-21,22,1/29/21 22:00
"15,657.05",15.657051,Jan-21,23,1/29/21 23:00
"14,821.34",14.821339,Jan-21,24,1/29/21 0:00
"14,235.60",14.235603,Jan-21,01,1/30/21 1:00
"13,906.80",13.906797,Jan-21,02,1/30/21 2:00
"13,734.89",13.734888,Jan-21,03,1/30/21 3:00
"13,720.07",13.720071,Jan-21,04,1/30/21 4:00
"13,862.40",13.862397,Jan-21,05,1/30/21 5:00
"14,279.93",14.279928,Jan-21,06,1/30/21 6:00
"14,925.33",14.925325,Jan-21,07,1/30/21 7:00
"15,597.80",15.597796,Jan-21,08,1/30/21 8:00
"16,099.96",16.09996,Jan-21,09,1/30/21 9:00
"16,254.83",16.254829,Jan-21,10,1/30/21 10:00
"16,168.78",16.168784,Jan-21,11,1/30/21 11:00
"15,980.75",15.980747,Jan-21,12,1/30/21 12:00
"15,700.65",15.700652,Jan-21,13,1/30/21 13:00
"15,423.33",15.423327,Jan-21,14,1/30/21 14:00
"15,351.63",15.351633,Jan-21,15,1/30/21 15:00
"15,630.05",15.630045,Jan-21,16,1/30/21 16:00
"16,395.49",16.395494,Jan-21,17,1/30/21 17:00
"17,542.48",17.542484,Jan-21,18,1/30/21 18:00
"17,597.47",17.597474,Jan-21,19,1/30/21 19:00
"17,115.20",17.115201,Jan-21,20,1/30/21 20:00
"16,595.43",16.595433,Jan-21,21,1/30/21 21:00
"15,947.89",15.947894,Jan-21,22,1/30/21 22:00
"15,142.61",15.142614,Jan-21,23,1/30/21 23:00
"14,412.76",14.412756,Jan-21,24,1/30/21 0:00
"13,890.86",13.890863,Jan-21,01,1/31/21 1:00
"13,580.44",13.580439,Jan-21,02,1/31/21 2:00
"13,447.58",13.447576,Jan-21,03,1/31/21 3:00
"13,437.75",13.437749,Jan-21,04,1/31/21 4:00
"13,580.76",13.580762,Jan-21,05,1/31/21 5:00
"13,919.00",13.919002,Jan-21,06,1/31/21 6:00
"14,484.80",14.484803,Jan-21,07,1/31/21 7:00
"15,070.99",15.070987,Jan-21,08,1/31/21 8:00
"15,604.17",15.604167,Jan-21,09,1/31/21 9:00
"15,903.59",15.903589,Jan-21,10,1/31/21 10:00
"15,911.34",15.911342,Jan-21,11,1/31/21 11:00
"15,912.03",15.912031,Jan-21,12,1/31/21 12:00
"15,864.61",15.864611,Jan-21,13,1/31/21 13:00
"15,690.07",15.690071,Jan-21,14,1/31/21 14:00
"15,611.01",15.611009,Jan-21,15,1/31/21 15:00
"15,828.40",15.828399,Jan-21,16,1/31/21 16:00
"16,588.22",16.588218,Jan-21,17,1/31/21 17:00
"17,732.24",17.732236,Jan-21,18,1/31/21 18:00
"17,660.33",17.66033,Jan-21,19,1/31/21 19:00
"17,096.98",17.096975,Jan-21,20,1/31/21 20:00
"16,391.94",16.391939,Jan-21,21,1/31/21 21:00
"15,536.78",15.536781,Jan-21,22,1/31/21 22:00
"14,562.04",14.562036,Jan-21,23,1/31/21 23:00
"13,739.11",13.739114,Jan-21,24,1/31/21 0:00
"13,153.29",13.153289,Feb-21,01,2/1/21 1:00
"12,865.03",12.865029,Feb-21,02,2/1/21 2:00
"12,734.78",12.734779,Feb-21,03,2/1/21 3:00
"12,780.90",12.780903,Feb-21,04,2/1/21 4:00
"13,108.88",13.108881,Feb-21,05,2/1/21 5:00
"13,888.38",13.888376,Feb-21,06,2/1/21 6:00
"15,120.50",15.120504,Feb-21,07,2/1/21 7:00
"16,195.61",16.195608,Feb-21,08,2/1/21 8:00
"16,836.53",16.836531,Feb-21,09,2/1/21 9:00
"17,096.47",17.096474,Feb-21,10,2/1/21 10:00
"17,244.08",17.244083,Feb-21,11,2/1/21 11:00
"17,331.43",17.331434,Feb-21,12,2/1/21 12:00
"17,329.88",17.329876,Feb-21,13,2/1/21 13:00
"17,239.50",17.239502,Feb-21,14,2/1/21 14:00
"17,037.60",17.037597,Feb-21,15,2/1/21 15:00
"16,928.83",16.928828,Feb-21,16,2/1/21 16:00
"17,237.55",17.237548,Feb-21,17,2/1/21 17:00
"17,888.94",17.888942,Feb-21,18,2/1/21 18:00
"17,569.39",17.569394,Feb-21,19,2/1/21 19:00
"16,853.93",16.853932,Feb-21,20,2/1/21 20:00
"16,003.33",16.003333,Feb-21,21,2/1/21 21:00
"15,041.11",15.041112,Feb-21,22,2/1/21 22:00
"14,019.49",14.019489,Feb-21,23,2/1/21 23:00
"13,096.73",13.096727,Feb-21,24,2/1/21 0:00
"12,471.26",12.47126,Feb-21,01,2/2/21 1:00
"12,099.22",12.09922,Feb-21,02,2/2/21 2:00
"11,926.47",11.926468,Feb-21,03,2/2/21 3:00
"11,904.41",11.904412,Feb-21,04,2/2/21 4:00
"12,143.36",12.143357,Feb-21,05,2/2/21 5:00
"12,776.02",12.776024,Feb-21,06,2/2/21 6:00
"13,754.05",13.754054,Feb-21,07,2/2/21 7:00
"14,679.13",14.679128,Feb-21,08,2/2/21 8:00
"15,433.87",15.433868,Feb-21,09,2/2/21 9:00
"15,862.51",15.862513,Feb-21,10,2/2/21 10:00
"16,135.00",16.135001,Feb-21,11,2/2/21 11:00
"16,349.94",16.34994,Feb-21,12,2/2/21 12:00
"16,390.15",16.39015,Feb-21,13,2/2/21 13:00
"16,238.91",16.23891,Feb-21,14,2/2/21 14:00
"16,072.72",16.072724,Feb-21,15,2/2/21 15:00
"16,075.55",16.075554,Feb-21,16,2/2/21 16:00
"16,453.11",16.453113,Feb-21,17,2/2/21 17:00
"17,299.80",17.299795,Feb-21,18,2/2/21 18:00
"17,091.38",17.091375,Feb-21,19,2/2/21 19:00
"16,416.80",16.416801,Feb-21,20,2/2/21 20:00
"15,600.18",15.600182,Feb-21,21,2/2/21 21:00
"14,635.84",14.635835,Feb-21,22,2/2/21 22:00
"13,550.20",13.550196,Feb-21,23,2/2/21 23:00
"12,707.34",12.707335,Feb-21,24,2/2/21 0:00
"12,121.45",12.121448,Feb-21,01,2/3/21 1:00
"11,768.20",11.7682,Feb-21,02,2/3/21 2:00
"11,618.08",11.618081,Feb-21,03,2/3/21 3:00
"11,660.41",11.66041,Feb-21,04,2/3/21 4:00
"11,974.78",11.974778,Feb-21,05,2/3/21 5:00
"12,809.63",12.809633,Feb-21,06,2/3/21 6:00
"14,163.17",14.16317,Feb-21,07,2/3/21 7:00
"15,205.59",15.205585,Feb-21,08,2/3/21 8:00
"15,761.70",15.761704,Feb-21,09,2/3/21 9:00
"15,766.24",15.766244,Feb-21,10,2/3/21 10:00
"15,678.18",15.678178,Feb-21,11,2/3/21 11:00
"15,674.98",15.674975,Feb-21,12,2/3/21 12:00
"15,611.64",15.611641,Feb-21,13,2/3/21 13:00
"15,607.27",15.607274,Feb-21,14,2/3/21 14:00
"15,535.69",15.535692,Feb-21,15,2/3/21 15:00
"15,529.62",15.529622,Feb-21,16,2/3/21 16:00
"15,961.85",15.961846,Feb-21,17,2/3/21 17:00
"16,944.81",16.944809,Feb-21,18,2/3/21 18:00
"16,872.74",16.872737,Feb-21,19,2/3/21 19:00
"16,272.82",16.272823,Feb-21,20,2/3/21 20:00
"15,541.49",15.541489,Feb-21,21,2/3/21 21:00
"14,685.70",14.685695,Feb-21,22,2/3/21 22:00
"13,574.84",13.574842,Feb-21,23,2/3/21 23:00
"12,687.05",12.687047,Feb-21,24,2/3/21 0:00
"12,084.38",12.08438,Feb-21,01,2/4/21 1:00
"11,743.32",11.743321,Feb-21,02,2/4/21 2:00
"11,586.60",11.586599,Feb-21,03,2/4/21 3:00
"11,586.42",11.586421,Feb-21,04,2/4/21 4:00
"11,913.57",11.913565,Feb-21,05,2/4/21 5:00
"12,762.69",12.762688,Feb-21,06,2/4/21 6:00
"14,123.42",14.123423,Feb-21,07,2/4/21 7:00
"15,151.67",15.151665,Feb-21,08,2/4/21 8:00
"15,517.07",15.517068,Feb-21,09,2/4/21 9:00
"15,397.11",15.397107,Feb-21,10,2/4/21 10:00
"15,107.18",15.107183,Feb-21,11,2/4/21 11:00
"14,961.27",14.961272,Feb-21,12,2/4/21 12:00
"14,871.84",14.871842,Feb-21,13,2/4/21 13:00
"14,845.41",14.845413,Feb-21,14,2/4/21 14:00
"14,745.50",14.745496,Feb-21,15,2/4/21 15:00
"14,850.55",14.85055,Feb-21,16,2/4/21 16:00
"15,368.34",15.368339,Feb-21,17,2/4/21 17:00
"16,428.77",16.428774,Feb-21,18,2/4/21 18:00
"16,575.78",16.575783,Feb-21,19,2/4/21 19:00
"16,102.69",16.102685,Feb-21,20,2/4/21 20:00
"15,459.64",15.459635,Feb-21,21,2/4/21 21:00
"14,607.31",14.607308,Feb-21,22,2/4/21 22:00
"13,614.94",13.614938,Feb-21,23,2/4/21 23:00
"12,788.89",12.788893,Feb-21,24,2/4/21 0:00
"12,227.10",12.227098,Feb-21,01,2/5/21 1:00
"11,939.86",11.939864,Feb-21,02,2/5/21 2:00
"11,815.82",11.815817,Feb-21,03,2/5/21 3:00
"11,849.18",11.849175,Feb-21,04,2/5/21 4:00
"12,167.26",12.16726,Feb-21,05,2/5/21 5:00
"12,990.09",12.990091,Feb-21,06,2/5/21 6:00
"14,303.32",14.303317,Feb-21,07,2/5/21 7:00
"15,325.91",15.325911,Feb-21,08,2/5/21 8:00
"15,909.68",15.909681,Feb-21,09,2/5/21 9:00
"16,167.25",16.167254,Feb-21,10,2/5/21 10:00
"16,267.87",16.26787,Feb-21,11,2/5/21 11:00
"16,194.55",16.194546,Feb-21,12,2/5/21 12:00
"15,974.97",15.974965,Feb-21,13,2/5/21 13:00
"15,606.03",15.606034,Feb-21,14,2/5/21 14:00
"15,289.82",15.28982,Feb-21,15,2/5/21 15:00
"15,074.62",15.074619,Feb-21,16,2/5/21 16:00
"15,297.04",15.29704,Feb-21,17,2/5/21 17:00
"16,098.55",16.098547,Feb-21,18,2/5/21 18:00
"16,106.37",16.106366,Feb-21,19,2/5/21 19:00
"15,531.92",15.531917,Feb-21,20,2/5/21 20:00
"14,876.37",14.876369,Feb-21,21,2/5/21 21:00
"14,137.46",14.137464,Feb-21,22,2/5/21 22:00
"13,271.61",13.271609,Feb-21,23,2/5/21 23:00
"12,455.18",12.455182,Feb-21,24,2/5/21 0:00
"11,858.60",11.858596,Feb-21,01,2/6/21 1:00
"11,488.54",11.488539,Feb-21,02,2/6/21 2:00
"11,312.06",11.312063,Feb-21,03,2/6/21 3:00
"11,286.71",11.286711,Feb-21,04,2/6/21 4:00
"11,440.95",11.440949,Feb-21,05,2/6/21 5:00
"11,873.31",11.873313,Feb-21,06,2/6/21 6:00
"12,599.92",12.59992,Feb-21,07,2/6/21 7:00
"13,248.93",13.24893,Feb-21,08,2/6/21 8:00
"13,622.44",13.622439,Feb-21,09,2/6/21 9:00
"13,621.11",13.621113,Feb-21,10,2/6/21 10:00
"13,482.22",13.482223,Feb-21,11,2/6/21 11:00
"13,386.00",13.385999,Feb-21,12,2/6/21 12:00
"13,269.56",13.26956,Feb-21,13,2/6/21 13:00
"13,096.84",13.096835,Feb-21,14,2/6/21 14:00
"13,008.63",13.008627,Feb-21,15,2/6/21 15:00
"13,336.08",13.336077,Feb-21,16,2/6/21 16:00
"14,086.78",14.086778,Feb-21,17,2/6/21 17:00
"15,279.73",15.279731,Feb-21,18,2/6/21 18:00
"15,487.28",15.487279,Feb-21,19,2/6/21 19:00
"15,067.67",15.067669,Feb-21,20,2/6/21 20:00
"14,524.52",14.52452,Feb-21,21,2/6/21 21:00
"13,905.69",13.905691,Feb-21,22,2/6/21 22:00
"13,153.73",13.153732,Feb-21,23,2/6/21 23:00
"12,424.27",12.424265,Feb-21,24,2/6/21 0:00
"11,916.54",11.916541,Feb-21,01,2/7/21 1:00
"11,582.54",11.582537,Feb-21,02,2/7/21 2:00
"11,429.83",11.429834,Feb-21,03,2/7/21 3:00
"11,401.51",11.401514,Feb-21,04,2/7/21 4:00
"11,503.20",11.503203,Feb-21,05,2/7/21 5:00
"11,791.26",11.791262,Feb-21,06,2/7/21 6:00
"12,328.89",12.328887,Feb-21,07,2/7/21 7:00
"12,901.41",12.901412,Feb-21,08,2/7/21 8:00
"13,654.42",13.654422,Feb-21,09,2/7/21 9:00
"14,361.59",14.361587,Feb-21,10,2/7/21 10:00
"14,957.61",14.957605,Feb-21,11,2/7/21 11:00
"15,499.34",15.499343,Feb-21,12,2/7/21 12:00
"15,864.27",15.864273,Feb-21,13,2/7/21 13:00
"15,921.78",15.921775,Feb-21,14,2/7/21 14:00
"15,899.42",15.899415,Feb-21,15,2/7/21 15:00
"15,928.84",15.928838,Feb-21,16,2/7/21 16:00
"16,254.26",16.254258,Feb-21,17,2/7/21 17:00
"16,947.70",16.947695,Feb-21,18,2/7/21 18:00
"16,650.51",16.65051,Feb-21,19,2/7/21 19:00
"15,660.05",15.660046,Feb-21,20,2/7/21 20:00
"15,029.33",15.02933,Feb-21,21,2/7/21 21:00
"14,329.28",14.329275,Feb-21,22,2/7/21 22:00
"13,610.96",13.610957,Feb-21,23,2/7/21 23:00
"12,829.98",12.829979,Feb-21,24,2/7/21 0:00
"12,209.64",12.209641,Feb-21,01,2/8/21 1:00
"11,950.11",11.950114,Feb-21,02,2/8/21 2:00
"11,913.99",11.913994,Feb-21,03,2/8/21 3:00
"12,055.82",12.055818,Feb-21,04,2/8/21 4:00
"12,471.14",12.471144,Feb-21,05,2/8/21 5:00
"13,377.75",13.377749,Feb-21,06,2/8/21 6:00
"14,750.22",14.75022,Feb-21,07,2/8/21 7:00
"15,847.65",15.847648,Feb-21,08,2/8/21 8:00
"16,320.91",16.320911,Feb-21,09,2/8/21 9:00
"16,378.68",16.378683,Feb-21,10,2/8/21 10:00
"16,324.86",16.324864,Feb-21,11,2/8/21 11:00
"16,174.46",16.174464,Feb-21,12,2/8/21 12:00
"15,966.19",15.966185,Feb-21,13,2/8/21 13:00
"15,716.75",15.716745,Feb-21,14,2/8/21 14:00
"15,490.93",15.490934,Feb-21,15,2/8/21 15:00
"15,545.53",15.545533,Feb-21,16,2/8/21 16:00
"16,116.17",16.116165,Feb-21,17,2/8/21 17:00
"17,331.98",17.331983,Feb-21,18,2/8/21 18:00
"17,570.71",17.570712,Feb-21,19,2/8/21 19:00
"17,129.18",17.129181,Feb-21,20,2/8/21 20:00
